Country.or.area,ISO.code,Year,DataValue,DataProcess,Estimating.Methods
Australia,36,1961.5,3.55,VR,Unknown
Australia,36,1962.5,3.43,VR,Unknown
Australia,36,1963.5,3.34,VR,Unknown
Australia,36,1964.5,3.15,VR,Unknown
Australia,36,1965.5,2.97,VR,Unknown
Australia,36,1966.5,2.88,VR,Unknown
Australia,36,1967.5,2.85,VR,Unknown
Australia,36,1968.5,2.89,VR,Unknown
Australia,36,1969.5,2.89,VR,Unknown
Australia,36,1970.5,2.86,VR,Unknown
Australia,36,1971.5,2.94,VR,Unknown
Australia,36,1972.5,2.74,VR,Unknown
Australia,36,1973.5,2.49,VR,Unknown
Australia,36,1974.5,2.32,VR,Unknown
Australia,36,1975.5,2.15,VR,Unknown
Australia,36,1976.5,2.06,VR,Unknown
Australia,36,1977.5,2.01,VR,Unknown
Australia,36,1978.5,1.95,VR,Unknown
Australia,36,1979.5,1.91,VR,Unknown
Australia,36,1980.5,1.89,VR,Unknown
Australia,36,1981.5,1.94,VR,Unknown
Australia,36,1982.5,1.93,VR,Unknown
Australia,36,1983.5,1.92,VR,Unknown
Australia,36,1984.5,1.84,VR,Unknown
Australia,36,1985.5,1.92,VR,Unknown
Australia,36,1986.5,1.87,VR,Unknown
Australia,36,1987.5,1.84,VR,Unknown
Australia,36,1988.5,1.83,VR,Unknown
Australia,36,1989.5,1.84,VR,Unknown
Australia,36,1990.5,1.9,VR,Unknown
Australia,36,1991.5,1.85,VR,Unknown
Australia,36,1992.5,1.89,VR,Unknown
Australia,36,1993.5,1.86,VR,Unknown
Australia,36,1994.5,1.85,VR,Unknown
Australia,36,1995.5,1.83,VR,Unknown
Australia,36,1996.5,1.81,VR,Unknown
Australia,36,1997.5,1.79,VR,Unknown
Australia,36,1998.5,1.77,VR,Unknown
Australia,36,1999.5,1.77,VR,Unknown
Australia,36,2000.5,1.77,VR,Unknown
Australia,36,2001.5,1.74,VR,Unknown
Australia,36,2002.5,1.77,VR,Unknown
Australia,36,2003.5,1.76,VR,Unknown
Australia,36,2004.5,1.78,VR,Unknown
Australia,36,2005.5,1.85,VR,Unknown
Australia,36,2006.5,1.88,VR,Unknown
Australia,36,2007.5,1.99,VR,Unknown
Australia,36,2008.5,2.02,VR,Unknown
Australia,36,2009.5,1.97,VR,Unknown
Australia,36,2010.5,1.95,VR,Unknown
Australia,36,2011.5,1.92,VR,Unknown
Australia,36,2012.5,1.93,VR,Unknown
Australia,36,2013.5,1.88,VR,Unknown
Australia,36,1950.5,3.07,VR,Direct
Australia,36,1951.5,3.07,VR,Direct
Australia,36,1952.5,3.18,VR,Direct
Australia,36,1953.5,3.19,VR,Direct
Australia,36,1954.5,3.19,VR,Direct
Australia,36,1955.5,3.27,VR,Direct
Australia,36,1956.5,3.32,VR,Direct
Australia,36,1957.5,3.42,VR,Direct
Australia,36,1958.5,3.42,VR,Direct
Australia,36,1959.5,3.45,VR,Direct
Australia,36,1960.5,3.45,VR,Direct
Australia,36,1961.5,3.54,VR,Direct
Australia,36,1962.5,3.44,VR,Direct
Australia,36,1963.5,3.34,VR,Direct
Australia,36,1964.5,3.16,VR,Direct
Australia,36,1965.5,2.97,VR,Direct
Australia,36,1966.5,2.84,VR,Direct
Australia,36,1967.5,2.8,VR,Direct
Australia,36,1968.5,2.81,VR,Direct
Australia,36,1969.5,2.79,VR,Direct
Australia,36,1970.5,2.75,VR,Direct
Australia,36,1971.5,2.85,VR,Direct
Australia,36,1972.5,2.65,VR,Direct
Australia,36,1973.5,2.4,VR,Direct
Australia,36,1974.5,2.32,VR,Direct
Australia,36,1975.5,2.15,VR,Direct
Australia,36,1976.5,2.06,VR,Direct
Australia,36,1977.5,2.01,VR,Direct
Australia,36,1978.5,1.95,VR,Direct
Australia,36,1979.5,1.91,VR,Direct
Australia,36,1980.5,1.89,VR,Direct
Australia,36,1981.5,1.94,VR,Direct
Australia,36,1982.5,1.95,VR,Direct
Australia,36,1983.5,1.94,VR,Direct
Australia,36,1984.5,1.84,VR,Direct
Australia,36,1985.5,1.92,VR,Direct
Australia,36,1986.5,1.86,VR,Direct
Australia,36,1987.5,1.84,VR,Direct
Australia,36,1988.5,1.83,VR,Direct
Australia,36,1989.5,1.83,VR,Direct
Australia,36,1990.5,1.9,VR,Direct
Australia,36,1991.5,1.85,VR,Direct
Australia,36,1992.5,1.89,VR,Direct
Australia,36,1993.5,1.85,VR,Direct
Australia,36,1994.5,1.83,VR,Direct
Australia,36,1995.5,1.82,VR,Direct
Australia,36,1996.5,1.8,VR,Direct
Australia,36,1997.5,1.78,VR,Direct
Australia,36,1998.5,1.77,VR,Direct
Australia,36,1999.5,1.76,VR,Direct
Australia,36,2000.5,1.77,VR,Direct
Australia,36,2001.5,1.75,VR,Direct
Australia,36,2002.5,1.78,VR,Direct
Australia,36,2003.5,1.77,VR,Direct
Australia,36,2004.5,1.78,VR,Direct
Australia,36,2005.5,1.81,VR,Direct
Australia,36,2006.5,1.83,VR,Direct
Australia,36,2007.5,1.94,VR,Direct
Australia,36,2008.5,1.98,VR,Direct
Australia,36,2011.5,1.91,VR,Direct
Australia,36,2012.5,1.93,VR,Direct
Australia,36,2013.5,1.88,VR,Direct
Austria,40,1951.5,2.02, Others,Indirect
Austria,40,1952.5,2.06, Others,Indirect
Austria,40,1953.5,2.09, Others,Indirect
Austria,40,1954.5,2.16, Others,Indirect
Austria,40,1955.5,2.29, Others,Indirect
Austria,40,1956.5,2.49, Others,Indirect
Austria,40,1957.5,2.57, Others,Indirect
Austria,40,1958.5,2.6, Others,Indirect
Austria,40,1959.5,2.69, Others,Indirect
Austria,40,1960.5,2.7, Others,Indirect
Austria,40,1961.5,2.79, Others,Indirect
Austria,40,1962.5,2.8, Others,Indirect
Austria,40,1963.5,2.82, Others,Indirect
Austria,40,1964.5,2.8, Others,Indirect
Austria,40,1965.5,2.7, Others,Indirect
Austria,40,1966.5,2.66, Others,Indirect
Austria,40,1967.5,2.62, Others,Indirect
Austria,40,1968.5,2.59, Others,Indirect
Austria,40,1969.5,2.49, Others,Indirect
Austria,40,1970.5,2.29, Others,Indirect
Austria,40,1971.5,2.2, Others,Indirect
Austria,40,1972.5,2.09, Others,Indirect
Austria,40,1973.5,1.94, Others,Indirect
Austria,40,1974.5,1.91, Others,Indirect
Austria,40,1975.5,1.83, Others,Indirect
Austria,40,1976.5,1.69, Others,Indirect
Austria,40,1977.5,1.63, Others,Indirect
Austria,40,1978.5,1.6, Others,Indirect
Austria,40,1979.5,1.6, Others,Indirect
Austria,40,1980.5,1.65, Others,Indirect
Austria,40,1981.5,1.67, Others,Indirect
Austria,40,1982.5,1.66, Others,Indirect
Austria,40,1983.5,1.56, Others,Indirect
Austria,40,1984.5,1.52, Others,Indirect
Austria,40,1985.5,1.47, Others,Indirect
Austria,40,1986.5,1.45, Others,Indirect
Austria,40,1987.5,1.43, Others,Indirect
Austria,40,1988.5,1.45, Others,Indirect
Austria,40,1989.5,1.45, Others,Indirect
Austria,40,1990.5,1.46, Others,Indirect
Austria,40,1991.5,1.51, Others,Indirect
Austria,40,1992.5,1.5, Others,Indirect
Austria,40,1993.5,1.5, Others,Indirect
Austria,40,1994.5,1.46, Others,Indirect
Austria,40,1995.5,1.42, Others,Indirect
Austria,40,1996.5,1.45, Others,Indirect
Austria,40,1997.5,1.39, Others,Indirect
Austria,40,1998.5,1.37, Others,Indirect
Austria,40,1999.5,1.34, Others,Indirect
Austria,40,2000.5,1.36, Others,Indirect
Austria,40,2001.5,1.33, Others,Indirect
Austria,40,2002.5,1.4, Others,Indirect
Austria,40,2003.5,1.38, Others,Indirect
Austria,40,2004.5,1.42, Others,Indirect
Austria,40,2005.5,1.41, Others,Indirect
Austria,40,2006.5,1.41, Others,Indirect
Austria,40,2007.5,1.38, Others,Indirect
Austria,40,2008.5,1.41, Others,Indirect
Austria,40,2009.5,1.39, Others,Indirect
Austria,40,1951.5,2.02, Others,Indirect
Austria,40,1952.5,2.06, Others,Indirect
Austria,40,1953.5,2.1, Others,Indirect
Austria,40,1954.5,2.16, Others,Indirect
Austria,40,1955.5,2.29, Others,Indirect
Austria,40,1956.5,2.49, Others,Indirect
Austria,40,1957.5,2.57, Others,Indirect
Austria,40,1958.5,2.6, Others,Indirect
Austria,40,1959.5,2.69, Others,Indirect
Austria,40,1960.5,2.69, Others,Indirect
Austria,40,1961.5,2.79, Others,Indirect
Austria,40,1962.5,2.8, Others,Indirect
Austria,40,1963.5,2.82, Others,Indirect
Austria,40,1964.5,2.79, Others,Indirect
Austria,40,1965.5,2.7, Others,Indirect
Austria,40,1966.5,2.66, Others,Indirect
Austria,40,1967.5,2.62, Others,Indirect
Austria,40,1968.5,2.59, Others,Indirect
Austria,40,1969.5,2.49, Others,Indirect
Austria,40,1970.5,2.29, Others,Indirect
Austria,40,1971.5,2.2, Others,Indirect
Austria,40,1972.5,2.09, Others,Indirect
Austria,40,1973.5,1.94, Others,Indirect
Austria,40,1974.5,1.91, Others,Indirect
Austria,40,1975.5,1.83, Others,Indirect
Austria,40,1976.5,1.69, Others,Indirect
Austria,40,1977.5,1.63, Others,Indirect
Austria,40,1978.5,1.6, Others,Indirect
Austria,40,1979.5,1.6, Others,Indirect
Austria,40,1980.5,1.65, Others,Indirect
Austria,40,1981.5,1.67, Others,Indirect
Austria,40,1982.5,1.66, Others,Indirect
Austria,40,1983.5,1.56, Others,Indirect
Austria,40,1984.5,1.52, Others,Indirect
Austria,40,1985.5,1.47, Others,Indirect
Austria,40,1986.5,1.45, Others,Indirect
Austria,40,1987.5,1.43, Others,Indirect
Austria,40,1988.5,1.45, Others,Indirect
Austria,40,1989.5,1.45, Others,Indirect
Austria,40,1990.5,1.46, Others,Indirect
Austria,40,1991.5,1.51, Others,Indirect
Austria,40,1992.5,1.5, Others,Indirect
Austria,40,1993.5,1.5, Others,Indirect
Austria,40,1994.5,1.46, Others,Indirect
Austria,40,1995.5,1.42, Others,Indirect
Austria,40,1996.5,1.45, Others,Indirect
Austria,40,1997.5,1.39, Others,Indirect
Austria,40,1998.5,1.37, Others,Indirect
Austria,40,1999.5,1.34, Others,Indirect
Austria,40,2000.5,1.36, Others,Indirect
Austria,40,2001.5,1.33, Others,Indirect
Austria,40,2002.5,1.39, Others,Indirect
Austria,40,2003.5,1.38, Others,Indirect
Austria,40,2004.5,1.42, Others,Indirect
Austria,40,2005.5,1.41, Others,Indirect
Austria,40,2006.5,1.41, Others,Indirect
Austria,40,2007.5,1.38, Others,Indirect
Austria,40,2008.5,1.42, Others,Indirect
Austria,40,2009.5,1.4, Others,Indirect
Austria,40,2010.5,1.44, Others,Indirect
Austria,40,2011.5,1.43, Others,Indirect
Austria,40,2012.5,1.44, Others,Indirect
Austria,40,1951.5,2.04, Others,Direct
Austria,40,1952.5,2.07, Others,Direct
Austria,40,1953.5,2.09, Others,Direct
Austria,40,1954.5,2.14, Others,Direct
Austria,40,1955.5,2.27, Others,Direct
Austria,40,1956.5,2.46, Others,Direct
Austria,40,1957.5,2.55, Others,Direct
Austria,40,1958.5,2.59, Others,Direct
Austria,40,1959.5,2.68, Others,Direct
Austria,40,1960.5,2.69, Others,Direct
Austria,40,1961.5,2.79, Others,Direct
Austria,40,1962.5,2.8, Others,Direct
Austria,40,1963.5,2.82, Others,Direct
Austria,40,1964.5,2.78, Others,Direct
Austria,40,1965.5,2.7, Others,Direct
Austria,40,1966.5,2.68, Others,Direct
Austria,40,1967.5,2.63, Others,Direct
Austria,40,1968.5,2.59, Others,Direct
Austria,40,1969.5,2.48, Others,Direct
Austria,40,1970.5,2.29, Others,Direct
Austria,40,1971.5,2.19, Others,Direct
Austria,40,1972.5,2.08, Others,Direct
Austria,40,1973.5,1.93, Others,Direct
Austria,40,1974.5,1.9, Others,Direct
Austria,40,1975.5,1.82, Others,Direct
Austria,40,1976.5,1.68, Others,Direct
Austria,40,1977.5,1.62, Others,Direct
Austria,40,1978.5,1.6, Others,Direct
Austria,40,1979.5,1.6, Others,Direct
Austria,40,1980.5,1.65, Others,Direct
Austria,40,1981.5,1.67, Others,Direct
Austria,40,1982.5,1.66, Others,Direct
Austria,40,1983.5,1.56, Others,Direct
Austria,40,1984.5,1.53, Others,Direct
Austria,40,1985.5,1.48, Others,Direct
Austria,40,1986.5,1.46, Others,Direct
Austria,40,1987.5,1.44, Others,Direct
Austria,40,1988.5,1.46, Others,Direct
Austria,40,1989.5,1.46, Others,Direct
Austria,40,1990.5,1.47, Others,Direct
Austria,40,1991.5,1.52, Others,Direct
Austria,40,1992.5,1.52, Others,Direct
Austria,40,1993.5,1.52, Others,Direct
Austria,40,1994.5,1.48, Others,Direct
Austria,40,1995.5,1.43, Others,Direct
Austria,40,1996.5,1.45, Others,Direct
Austria,40,1997.5,1.4, Others,Direct
Austria,40,1998.5,1.37, Others,Direct
Austria,40,1999.5,1.34, Others,Direct
Austria,40,2000.5,1.37, Others,Direct
Austria,40,2001.5,1.33, Others,Direct
Austria,40,2002.5,1.39, Others,Direct
Austria,40,2003.5,1.37, Others,Direct
Austria,40,2004.5,1.42, Others,Direct
Austria,40,2005.5,1.4, Others,Direct
Austria,40,2006.5,1.4, Others,Direct
Austria,40,2007.5,1.37, Others,Direct
Austria,40,2008.5,1.41, Others,Direct
Austria,40,2009.5,1.39, Others,Direct
Austria,40,2010.5,1.44, Others,Direct
Austria,40,2009.5,1.39, Others,Direct
Austria,40,2010.5,1.44, Others,Direct
Austria,40,2011.5,1.43, Others,Direct
Austria,40,2012.5,1.44, Others,Direct
Austria,40,1997.5,1.36, Others,Direct
Austria,40,1998.5,1.34, Others,Direct
Austria,40,1951.5,2.03, Others,Direct
Austria,40,1952.5,2.06, Others,Direct
Austria,40,1953.5,2.07, Others,Direct
Austria,40,1954.5,2.11, Others,Direct
Austria,40,1955.5,2.22, Others,Direct
Austria,40,1956.5,2.41, Others,Direct
Austria,40,1957.5,2.49, Others,Direct
Austria,40,1958.5,2.52, Others,Direct
Austria,40,1959.5,2.6, Others,Direct
Austria,40,1961.5,2.8, Others,Direct
Austria,40,1962.5,2.8, Others,Direct
Austria,40,1963.5,2.81, Others,Direct
Austria,40,1964.5,2.77, Others,Direct
Austria,40,1965.5,2.68, Others,Direct
Austria,40,1966.5,2.66, Others,Direct
Austria,40,1967.5,2.63, Others,Direct
Austria,40,1968.5,2.59, Others,Direct
Austria,40,1969.5,2.5, Others,Direct
Austria,40,1970.5,2.31, Others,Direct
Austria,40,1971.5,2.2, Others,Direct
Austria,40,1972.5,2.1, Others,Direct
Austria,40,1973.5,1.97, Others,Direct
Austria,40,1974.5,1.95, Others,Direct
Austria,40,1975.5,1.84, Others,Direct
Austria,40,1976.5,1.7, Others,Direct
Austria,40,1977.5,1.64, Others,Direct
Austria,40,1978.5,1.62, Others,Direct
Austria,40,1979.5,1.62, Others,Direct
Austria,40,1980.5,1.68, Others,Direct
Austria,40,1981.5,1.71, Others,Direct
Austria,40,1982.5,1.7, Others,Direct
Austria,40,1983.5,1.56, Others,Direct
Austria,40,1984.5,1.53, Others,Direct
Austria,40,1985.5,1.48, Others,Direct
Austria,40,1986.5,1.45, Others,Direct
Austria,40,1987.5,1.43, Others,Direct
Austria,40,1988.5,1.44, Others,Direct
Austria,40,1989.5,1.45, Others,Direct
Austria,40,1990.5,1.45, Others,Direct
Austria,40,1991.5,1.5, Others,Direct
Austria,40,1992.5,1.51, Others,Direct
Austria,40,1993.5,1.48, Others,Direct
Austria,40,1994.5,1.44, Others,Direct
Austria,40,1995.5,1.4, Others,Direct
Austria,40,1996.5,1.42, Others,Direct
Austria,40,2000.5,1.36, Others,Direct
Austria,40,1999.5,1.34, Others,Direct
Austria,40,2001.5,1.33, Others,Direct
Austria,40,2002.5,1.39, Others,Direct
Austria,40,2003.5,1.38, Others,Direct
Austria,40,2004.5,1.42, Others,Direct
Austria,40,2005.5,1.41, Others,Direct
Austria,40,2006.5,1.41, Others,Direct
Austria,40,2007.5,1.38, Others,Direct
Austria,40,2008.5,1.41, Others,Direct
Austria,40,1951.5,2.02, Others,Direct
Austria,40,1952.5,2.06, Others,Direct
Austria,40,1953.5,2.09, Others,Direct
Austria,40,1954.5,2.16, Others,Direct
Austria,40,1955.5,2.29, Others,Direct
Austria,40,1956.5,2.49, Others,Direct
Austria,40,1957.5,2.57, Others,Direct
Austria,40,1958.5,2.6, Others,Direct
Austria,40,1959.5,2.69, Others,Direct
Austria,40,1960.5,2.7, Others,Direct
Austria,40,1961.5,2.79, Others,Direct
Austria,40,1962.5,2.8, Others,Direct
Austria,40,1963.5,2.82, Others,Direct
Austria,40,1964.5,2.8, Others,Direct
Austria,40,1965.5,2.7, Others,Direct
Austria,40,1966.5,2.66, Others,Direct
Austria,40,1967.5,2.62, Others,Direct
Austria,40,1968.5,2.59, Others,Direct
Austria,40,1969.5,2.49, Others,Direct
Austria,40,1970.5,2.29, Others,Direct
Austria,40,1971.5,2.2, Others,Direct
Austria,40,1972.5,2.09, Others,Direct
Austria,40,1973.5,1.94, Others,Direct
Austria,40,1974.5,1.91, Others,Direct
Austria,40,1975.5,1.83, Others,Direct
Austria,40,1976.5,1.69, Others,Direct
Austria,40,1977.5,1.63, Others,Direct
Austria,40,1978.5,1.6, Others,Direct
Austria,40,1979.5,1.6, Others,Direct
Austria,40,1980.5,1.65, Others,Direct
Austria,40,1981.5,1.67, Others,Direct
Austria,40,1982.5,1.66, Others,Direct
Austria,40,1983.5,1.56, Others,Direct
Austria,40,1984.5,1.52, Others,Direct
Austria,40,1985.5,1.47, Others,Direct
Austria,40,1986.5,1.45, Others,Direct
Austria,40,1987.5,1.43, Others,Direct
Austria,40,1988.5,1.45, Others,Direct
Austria,40,1989.5,1.45, Others,Direct
Austria,40,1990.5,1.46, Others,Direct
Austria,40,1991.5,1.51, Others,Direct
Austria,40,1992.5,1.5, Others,Direct
Austria,40,1993.5,1.5, Others,Direct
Austria,40,1994.5,1.47, Others,Direct
Austria,40,1995.5,1.42, Others,Direct
Austria,40,1996.5,1.45, Others,Direct
Austria,40,1997.5,1.39, Others,Direct
Austria,40,1998.5,1.37, Others,Direct
Austria,40,1999.5,1.34, Others,Direct
Austria,40,2000.5,1.37, Others,Direct
Austria,40,2001.5,1.33, Others,Direct
Austria,40,2002.5,1.39, Others,Direct
Austria,40,2003.5,1.38, Others,Direct
Austria,40,2004.5,1.42, Others,Direct
Austria,40,2005.5,1.41, Others,Direct
Austria,40,2006.5,1.4, Others,Direct
Austria,40,2007.5,1.38, Others,Direct
Austria,40,2008.5,1.41, Others,Direct
Austria,40,2009.5,1.39, Others,Direct
Austria,40,2010.5,1.44, Others,Direct
Austria,40,1961.5,2.78,VR,Indirect
Austria,40,1962.5,2.8,VR,Indirect
Austria,40,1963.5,2.82,VR,Indirect
Austria,40,1964.5,2.79,VR,Indirect
Austria,40,1965.5,2.7,VR,Indirect
Austria,40,1966.5,2.66,VR,Indirect
Austria,40,1967.5,2.62,VR,Indirect
Austria,40,1968.5,2.58,VR,Indirect
Austria,40,1969.5,2.49,VR,Indirect
Austria,40,1970.5,2.29,VR,Indirect
Austria,40,1971.5,2.2,VR,Indirect
Austria,40,1972.5,2.08,VR,Indirect
Austria,40,1973.5,1.94,VR,Indirect
Austria,40,1974.5,1.9,VR,Indirect
Austria,40,1975.5,1.82,VR,Indirect
Austria,40,1976.5,1.69,VR,Indirect
Austria,40,1977.5,1.63,VR,Indirect
Austria,40,1978.5,1.6,VR,Indirect
Austria,40,1979.5,1.6,VR,Indirect
Austria,40,1980.5,1.65,VR,Indirect
Austria,40,1981.5,1.67,VR,Indirect
Austria,40,1982.5,1.66,VR,Indirect
Austria,40,1983.5,1.56,VR,Indirect
Austria,40,1984.5,1.52,VR,Indirect
Austria,40,1985.5,1.47,VR,Indirect
Austria,40,1986.5,1.45,VR,Indirect
Austria,40,1987.5,1.43,VR,Indirect
Austria,40,1988.5,1.45,VR,Indirect
Austria,40,1989.5,1.45,VR,Indirect
Austria,40,1990.5,1.46,VR,Indirect
Austria,40,1991.5,1.51,VR,Indirect
Austria,40,1992.5,1.5,VR,Indirect
Austria,40,1993.5,1.5,VR,Indirect
Austria,40,1994.5,1.46,VR,Indirect
Austria,40,1995.5,1.42,VR,Indirect
Austria,40,1996.5,1.45,VR,Indirect
Austria,40,1997.5,1.39,VR,Indirect
Austria,40,1998.5,1.37,VR,Indirect
Austria,40,1999.5,1.34,VR,Indirect
Austria,40,2000.5,1.36,VR,Indirect
Austria,40,2001.5,1.33,VR,Indirect
Austria,40,2002.5,1.39,VR,Indirect
Austria,40,2003.5,1.38,VR,Indirect
Austria,40,2004.5,1.42,VR,Indirect
Austria,40,2005.5,1.41,VR,Indirect
Austria,40,2006.5,1.41,VR,Indirect
Austria,40,2007.5,1.38,VR,Indirect
Austria,40,2008.5,1.41,VR,Indirect
Austria,40,2009.5,1.39,VR,Indirect
Austria,40,2010.5,1.44,VR,Indirect
Austria,40,2011.5,1.43,VR,Indirect
Austria,40,1951.5,2.04,VR,Indirect
Austria,40,1961.5,2.79,VR,Indirect
Austria,40,1971.5,2.2,VR,Indirect
Austria,40,1981.5,1.67,VR,Indirect
Austria,40,1991.5,1.52,VR,Indirect
Austria,40,2001.5,1.33,VR,Indirect
Austria,40,2009.5,1.39,VR,Indirect
Austria,40,2010.5,1.44,VR,Indirect
Austria,40,2012.5,1.44,VR,Indirect
Austria,40,2013.5,1.44,VR,Indirect
Austria,40,1956.5,2.41,VR,Direct
Austria,40,1957.5,2.49,VR,Direct
Austria,40,1958.5,2.52,VR,Direct
Austria,40,1952.5,2.06,VR,Direct
Austria,40,1954.5,2.11,VR,Direct
Austria,40,1959.5,2.6,VR,Direct
Austria,40,1963.5,2.81,VR,Direct
Austria,40,1964.5,2.77,VR,Direct
Austria,40,1962.5,2.8,VR,Direct
Austria,40,1966.5,2.66,VR,Direct
Austria,40,1967.5,2.63,VR,Direct
Austria,40,1968.5,2.59,VR,Direct
Austria,40,1969.5,2.49,VR,Direct
Austria,40,1970.5,2.31,VR,Direct
Austria,40,1972.5,2.1,VR,Direct
Austria,40,1973.5,1.97,VR,Direct
Austria,40,1974.5,1.95,VR,Direct
Austria,40,1975.5,1.84,VR,Direct
Austria,40,1976.5,1.7,VR,Direct
Austria,40,1965.5,2.68,VR,Direct
Austria,40,1977.5,1.64,VR,Direct
Austria,40,1978.5,1.62,VR,Direct
Austria,40,1979.5,1.62,VR,Direct
Austria,40,1980.5,1.68,VR,Direct
Austria,40,1981.5,1.71,VR,Direct
Austria,40,1982.5,1.7,VR,Direct
Austria,40,1983.5,1.56,VR,Direct
Austria,40,1985.5,1.48,VR,Direct
Austria,40,1984.5,1.53,VR,Direct
Austria,40,1986.5,1.46,VR,Direct
Austria,40,2009.5,1.39,VR,Direct
Austria,40,2012.5,1.44,VR,Direct
Austria,40,1987.5,1.44,VR,Direct
Austria,40,1988.5,1.46,VR,Direct
Austria,40,1989.5,1.46,VR,Direct
Austria,40,1990.5,1.47,VR,Direct
Austria,40,1991.5,1.52,VR,Direct
Austria,40,1992.5,1.53,VR,Direct
Austria,40,1993.5,1.52,VR,Direct
Austria,40,1994.5,1.46,VR,Direct
Austria,40,1995.5,1.41,VR,Direct
Austria,40,1996.5,1.43,VR,Direct
Austria,40,1997.5,1.37,VR,Direct
Austria,40,1998.5,1.35,VR,Direct
Austria,40,1999.5,1.32,VR,Direct
Austria,40,2001.5,1.33,VR,Direct
Austria,40,2002.5,1.39,VR,Direct
Austria,40,2003.5,1.37,VR,Direct
Austria,40,2004.5,1.42,VR,Direct
Austria,40,2005.5,1.41,VR,Direct
Austria,40,2006.5,1.41,VR,Direct
Austria,40,2007.5,1.38,VR,Direct
Austria,40,2008.5,1.41,VR,Direct
Austria,40,1953.5,2.07,VR,Direct
Austria,40,1955.5,2.22,VR,Direct
Austria,40,1951.5,2.04,VR,Direct
Austria,40,1952.5,2.07,VR,Direct
Austria,40,1953.5,2.09,VR,Direct
Austria,40,1954.5,2.14,VR,Direct
Austria,40,1955.5,2.26,VR,Direct
Austria,40,1956.5,2.44,VR,Direct
Austria,40,1957.5,2.52,VR,Direct
Austria,40,1958.5,2.54,VR,Direct
Austria,40,1959.5,2.64,VR,Direct
Austria,40,1960.5,2.67,VR,Direct
Austria,40,1961.5,2.77,VR,Direct
Austria,40,1962.5,2.78,VR,Direct
Austria,40,1963.5,2.78,VR,Direct
Austria,40,1964.5,2.74,VR,Direct
Austria,40,1965.5,2.65,VR,Direct
Austria,40,1966.5,2.6,VR,Direct
Austria,40,1967.5,2.56,VR,Direct
Austria,40,1968.5,2.52,VR,Direct
Austria,40,1969.5,2.42,VR,Direct
Austria,40,1970.5,2.24,VR,Direct
Austria,40,1971.5,2.16,VR,Direct
Austria,40,1972.5,2.06,VR,Direct
Austria,40,1973.5,1.93,VR,Direct
Austria,40,1974.5,1.9,VR,Direct
Austria,40,1975.5,1.82,VR,Direct
Austria,40,1976.5,1.68,VR,Direct
Austria,40,1977.5,1.64,VR,Direct
Austria,40,1978.5,1.62,VR,Direct
Austria,40,1979.5,1.62,VR,Direct
Austria,40,1980.5,1.68,VR,Direct
Austria,40,1981.5,1.71,VR,Direct
Austria,40,1982.5,1.71,VR,Direct
Austria,40,1983.5,1.6,VR,Direct
Austria,40,1984.5,1.56,VR,Direct
Austria,40,1985.5,1.51,VR,Direct
Austria,40,1986.5,1.49,VR,Direct
Austria,40,1987.5,1.46,VR,Direct
Austria,40,1988.5,1.47,VR,Direct
Austria,40,1989.5,1.46,VR,Direct
Austria,40,1990.5,1.48,VR,Direct
Austria,40,1991.5,1.54,VR,Direct
Austria,40,1992.5,1.54,VR,Direct
Austria,40,1993.5,1.53,VR,Direct
Austria,40,1994.5,1.48,VR,Direct
Austria,40,1995.5,1.42,VR,Direct
Austria,40,1996.5,1.44,VR,Direct
Austria,40,1997.5,1.38,VR,Direct
Austria,40,1998.5,1.36,VR,Direct
Austria,40,1999.5,1.34,VR,Direct
Austria,40,2001.5,1.33,VR,Direct
Austria,40,2002.5,1.39,VR,Direct
Austria,40,2003.5,1.37,VR,Direct
Austria,40,2004.5,1.42,VR,Direct
Austria,40,2005.5,1.41,VR,Direct
Austria,40,2006.5,1.41,VR,Direct
Austria,40,2007.5,1.39,VR,Direct
Austria,40,2008.5,1.42,VR,Direct
Austria,40,2009.5,1.4,VR,Direct
Austria,40,2010.5,1.44,VR,Direct
Austria,40,2012.5,1.44,VR,Direct
Austria,40,2013.5,1.45,VR,Direct
Austria,40,2008.5,1.42,VR,Direct
Austria,40,2008.5,1.41,VR,Direct
Austria,40,2009.5,1.39,VR,Direct
Bahamas,44,2010.5,2,Census,Direct
Bahamas,44,2009.5,2.02, Others,Direct
Bahamas,44,2010.5,1.82, Others,Direct
Bahamas,44,2011.5,1.8, Others,Direct
Bahamas,44,2012.5,1.76, Others,Direct
Bahamas,44,2013.5,1.72, Others,Direct
Bahamas,44,1970.5,3.96, Others,Direct
Bahamas,44,1975.5,2.51, Others,Direct
Bahamas,44,1980.5,2.78, Others,Direct
Bahamas,44,1985.5,2.47, Others,Direct
Bahamas,44,1990.5,2.52, Others,Direct
Bahamas,44,1991.5,2.51, Others,Direct
Bahamas,44,1992.5,2.71, Others,Direct
Bahamas,44,1994.5,2.38, Others,Direct
Bahamas,44,1995.5,2.43, Others,Direct
Bahamas,44,1993.5,2.61, Others,Direct
Bahamas,44,1996.5,2.3, Others,Direct
Bahamas,44,1997.5,2.24, Others,Direct
Bahamas,44,1998.5,2.26, Others,Direct
Bahamas,44,1999.5,2.06, Others,Direct
Bahamas,44,2000.5,1.98, Others,Direct
Bahamas,44,2001.5,2, Others,Direct
Bahamas,44,2003.5,1.88, Others,Direct
Bahamas,44,2004.5,1.9, Others,Direct
